ID,NAME,ORGANIZATION,CATEGORY,DESCRIPTION,ADDRESS,CITY,ZIP_CODE,URL,PHONE,EMAIL,ELIGIBILITY_CRITERIA,APPOINTMENT_REQUIRED,REFERRAL_REQUIRED_FROM,START_DATE,END_DATE,IS_ALWAYS_OPEN,OPEN_HOURS_USER_INPUT,INTERNAL_NOTES,LAST_MODIFIED_DATETIME
128,ConXión's Step-Ahead Program,ConXión,Technology,This program provides academic and essential life skills support to youth.  It provides a safe space for 11th and 12th graders in Yerba Buena and Overfelt High Schools to develop their self confidence and leadership skills.,"749 Story Road, Suite 10",San Jose,95122,https://www.conxion.org/youth/#bright-futures,408-213-0961 ext 39,MAburto@conxion.org,Must be an 11th or 12th grade student enrolled in Yerba Buena or Overfelt High School.,,,,,,,"Possibly add Education as a category and Education Support + Life Skills support as subcategories.

The category must be changed.",10/25/2022 6:40 PM
129,ConXión's Step-Up Program,ConXión,Technology,"9th and 10th grade youths in  are paired with an Yerba Buena and Overfelt High Schools are paired with an adult mentor and receive support in setting and achieving personal, family, and educational goals","749 Story Road, Suite 10",San Jose,95122,https://www.conxion.org/youth/#bright-futures,408-213-0961 ext 39,MAburto@conxion.org,Must be a 9th - 10th grader enrolled at Yerba Buena or Overfelt High School.,,,,,,,"Possibly add Education as a category and Education Support + Life Skills support as subcategories.

The category must be changed.

I'm not sure if students meet with their program advisors at school or at the ConXión office, so address might be wrong.",10/25/2022 6:49 PM
201,Fingerprinting at Community Legal Services in East Palo Alto,Community Legal Services in East Palo Alto,Technology,Get fingerprinted to get a copy of your rap sheet or criminal record.  This organization also offers free consultations for record clearance and to learn about other legal resources,1861 Bay Road,,94303,,(650) 326-6440,,,checked,,,,,Thur 2pm - 4pm,"Only available on the third Thursday of every month in East Palo Alto.

Put in category Legal 
Resources or Legal Consultation or something.",11/4/2022 10:44 AM
146,Free Medical Assistant Career Training Program,Goodwill of Silicon Valley,Technology,"This training program provides coursework on the following:

o Hands on experience in patient care and administration
o CPR Basic Life Support – American Heart Association
o Medical terminology & injectionso Anatomy, physiology & vital signs
o Preparation for Profession Industry Certification: National Certification of Competency Testing

Course work is both online and in the classroom for 11 weeks.",1080 N. 7th Street,San Jose,95112,https://goodwillsv.org/medical-assistant/,,amyg@goodwillsv.org,"o  Eligible to work in the USA
o  18 years or older. 
o  Must live in one of the following Counties – San Mateo, Santa Clara, Alameda, San Francisco, Contra Costa, or Santa Cruz.
o  Can only enroll in one JobTrain training program.
o  Must not have any adult criminal convictions or any pending charges. A background check is required.
o  Updated immunization including: 2 steps TB test or Quantiferon, Hepatitis B, MMR, Tdap, Varicella, Flu, and a complete physical examination to qualify for externship.
o  Must be drug and alcohol free to qualify for employment.
o  HS Diploma/Equivalent completed prior to start of class.
o  Proficient in Math and English (at least 9th grade level)
o  Ability to stand for 6 hours and to lift 25 lbs.",,,,,,"Mon 8am – 2pm
Tue 8am – 2pm
Wed 8am – 2pm
Thur 8am – 2pm
Fri  8am – 2pm","The hours and days are for 2022 and may need to be updated for 2023 sessions.

Needs to go in a new Education category, possibly under career training.",10/28/2022 1:38 PM
15,Bike Repairs,Community Cycles of California,Transportation,Bike repairs and maintenance.,35 Wilson Avenue,San Jose,95126,https://www.communitycyclesca.org/bike-shop,(408) 657-9092,wecare@communitycyclesca.org,,,,,,,"Tue 10am - 4pm
Wed 10am - 4pm
Thur 10am - 4pm
Fri 10am - 4pm
Sat 10am - 4pm
Sun 10am - 4pm",,5/3/2023 8:33 PM
11,Bike Shop,Community Cycles of California,Transportation,"Sales of refurbished bikes.
  ",35 Wilson Avenue,San Jose,95126,https://www.communitycyclesca.org/bike-shop,(408) 657-9092,wecare@communitycyclesca.org,,,,,,,"Fri 10am - 4pm
Sat 10am - 4pm
Sun 10am - 4pm",,5/3/2023 8:33 PM
9,Earn-A-Bike Program,Community Cycles of California,Transportation,"Through the Earn-A-Bike program, participants volunteer for 6 hours and receive a free bike. ",35 Wilson Avenue,San Jose,95126,https://www.communitycyclesca.org/programs-support,(408) 657-9092,wecare@communitycyclesca.org,"Complete 6 hours of community service at one of the participating partners, or any nonprofit that can be verified.  ",,,,,,"Tue 10am - 4pm
Wed 10am - 4pm
Thur 10am - 4pm",I could not verify the hours associated with this program. That information might not be relevant.,5/3/2023 8:33 PM
10,Free Mobile Bike Repair Clinics,Community Cycles of California,Transportation,"The free mobile bike repair clinics operate at shelters, schools, libraries, and service organizations, providing easy access to those who rely on their bikes daily.",35 Wilson Avenue,San Jose,95126,https://www.communitycyclesca.org/programs-support,(408) 657-9092,wecare@communitycyclesca.org,,,,,,,,,8/26/2022 2:54 PM
495,MoGo Morgan Hill Quick Ride,City of Morgan Hill,Transportation,"MoGo is an on-demand rideshare service. MoGo offers trips to and from fixed points citywide, within a 10-minute walk to all neighborhoods and stops at downtown, shopping centers, schools, recreation facilities, businesses, and community spaces.  The new service is for short trips and uses small vehicles (seating up to 5 customers).",,Morgan Hill,,https://www.morganhill.ca.gov/2329/MoGo,(408) 330-3302,,,checked,,,,,"Mon 7am - 9pm
Tue 7am - 9pm
Wed 7am - 9pmThur 7am - 9pm
Fri 7am - 9pm
Sat 7am - 9pm",I'm not sure if this should be added to Car subcategory.,3/10/2023 2:15 PM
86,RYDE (Reach Your Destination Easily) - Morgan Hill,City of Morgan Hill and Santa Clara County,Transportation,"A curb-to-curb transportation and local trip planning service for adults 65+ living in parts of Santa Clara County.
​
RYDE can be used for appointments, grocery shopping, or other local trips. RYDE also provides transportation to area doctors' offices and hospitals.",,Morgan Hill,,https://www.sascc.org/ryde-about,(408) 310-4250,RYDE@mhcrc.com,Must be a resident of Morgan Hill and 65 years of age or older.,checked,,,,,,,10/20/2022 6:18 PM
87,RYDE (Reach Your Destination Easily) - San Jose,Santa Clara County,Transportation,"A curb-to-curb transportation and local trip planning service for adults 65+ living in parts of Santa Clara County.
​
RYDE can be used for appointments, grocery shopping, or other local trips. RYDE also provides transportation to area doctors' offices and hospitals.",,San Jose,,https://www.sascc.org/ryde-about,(408) 755-7614,RYDE@ssa.sccgov.org,"Must be 65 years of age or older and live in San Jose zip codes 95118, 95119, 95122, 95123, or 95139.",checked,,,,,,,10/20/2022 6:26 PM
84,RYDE (Reach Your Destination Easily) - SASCC,Saratoga Area Senior Coordinating Council and Santa Clara County,Transportation,"A curb-to-curb transportation and local trip planning service for adults 65+ living in parts of Santa Clara County.
​
RYDE can be used for appointments, grocery shopping, or other local trips. RYDE also provides transportation to area doctors' offices, hospitals, and the Sunnyvale CalTrain Center (non-emergency trips only).

This record is for residents of Saratoga, Los Gatos, Monte Sereno, and San Jose zipcodes: 95120, 95124.",,,,https://www.sascc.org/ryde-about,(408) 892-9739,RYDE@sascc.org,"Must be 65 years of age or older.  Must live in Saratoga, Los Gatos, Monte Sereno, or San Jose zipcodes 95120 or 95124.",checked,,,,,,,10/20/2022 6:02 PM
85,RYDE (Reach Your Destination Easily) - WVCS,West Valley Community Services and Santa Clara County,Transportation,"A curb-to-curb transportation and local trip planning service for adults 65+ living in parts of Santa Clara County.
​
RYDE can be used for appointments, grocery shopping, or other local trips. RYDE also provides transportation to area doctors' offices, hospitals, and the Sunnyvale CalTrain Center (non-emergency trips only).",,,,https://www.sascc.org/ryde-about,(669) 220-0831,RYDEinfo@wvcommunityservices.org,"Must live in Campbell, Cupertino, or San Jose zipcode 95129 or 95130.
Must be 65 years of age or older.",checked,,,,,,,5/3/2023 7:54 PM
376,Transit Assistance Passes (TAP),St. Joseph’s Family Center,Transportation,St. Joseph’s Family Center may provide Transit Assistance Passes (TAP) monthly at a nominal cost to qualifying low-income individuals. Through the TAP program a $25 monthly VTA bus pass (normal cost $70) is provided to qualified individuals.,"7950 Church Street, Suite A",Gilroy,95020,https://stjosephsgilroy.org/need-help/tap-transit-pass-program/,(408) 842-6662 ext 28,,"o  Client must be low income and live in South Santa Clara County.
o  Client must complete a TAP Application & Survey
o  Client agrees to sign a Release of Information form
o  Client provides a photo ID",,,,,,,,11/29/2022 4:30 PM
375,United Pass for Life Improvement From Transportation (UPLIFT) Transit Pass Program,St. Joseph’s Family Center,Transportation,This program provides quarterly transit passes to adults experiencing homelessness or who are at risk of homelessness. The goal of UPLIFT is to help people get housing or employment by improving access to public transit.,"7950 Church Street, Suite A",Gilroy,95020,https://stjosephsgilroy.org/need-help/tap-transit-pass-program/,(408) 842-6662 ext 28,,"o Client must be homeless or seriously at risk of losing their housing due to lack of transportation.
o Client will adhere to program rules, which includes agreeing to participate in case management services.
o  Client agrees to sign Release of Information form.
o  Client, with authorization, will have limited personal data input into the Homeless Management Information System (HMIS) – a county-wide database.",,,,,,,,11/29/2022 4:27 PM
300,VTA ACCESS Paratransit,Valley Transportation Authority,Transportation,"VTA ACCESS paratransit service is provided to eligible individuals with disabilities who cannot use conventional accessible bus and light rail transit service due to their physical, visual or cognitive disabilities.

Paratransit is shared ride public transportation, complementary to fixed route transit service. This means paratransit operates within the same service area and service times as VTA bus and light rail service. Customers can expect multiple pick ups and drop offs along their trips, just like a bus.",3331 N. First Street,San Jose,95134,https://www.vta.org/go/paratransit,(408) 321-2380,,Eligibility is determined by the Valley Transportation Agency.,,,,,,"Mon 8am - 5pm
Tue 8am - 5pm
Wed 8am - 5pm
Thur 8am - 5pm
Fri 8am - 5pm","Address and hours are for the Downtown Customer Service Center, not the headquarters.",5/3/2023 8:34 PM
194,Crockett Memorial Fund,Pets In Need (PIN),Pets,Provides financial aid to low income families whose pets need medical care.  Clients must submit an application to be considered for pet food assistance.,3281 E. Bayshore Road,Palo Alto,94303,https://www.petsinneed.org/cmfeligibility,(650) 496-5971 ext. 284,outreach@petsinneed.org,"o  Qualify as very low-income or extremely low-income
o  Be a resident of San Mateo County or Santa Clara County
o  Be the legal owner of the animal for whom you are seeking financial assistance
o  Did not apply for financial assistance from PIN in the last year (based on previous approval date)",,,,,,"Tue 12pm -5pm
Wed 12pm -5pm
Thur 12pm -5pm
Fri  12pm -5pm
Sat 10am - 5pm",Put in Animal or Pet Category and possibly in Medical Care subcategory.,6/2/2023 5:54 PM
176,Dog Training,Humane Society Silicon Valley (HSSV),Pets,"Offers socialization, obedience and sports classes to dogs and their humans.  HSSV also offers Dog Training Workshops and Seminars that are a great way to dive into specific topics that will help you and your canine companion live peacefully together, such as loose leash walking and recall.",901 Ames Ave,Milpitas,95035,https://www.hssv.org/services/dog-services/training/,(408) 262-2133,,,,,,,,,Add to new Animals category or Animal Training?,6/2/2023 5:56 PM
